target_id,outcome_type,family,subfamily,tumor_type,endpoint,source,measurement_class,source_modality,direct_vs_inferred,derivation_algorithm,original_scale,transformation,analysed_patients,positive,negative,embedding_cohort_patients,missing_patients,missing_percent,expected_measurement_error,biological_interpretation,equivalence_caveat,same_histology_modality,source_reference,definition_group
continuous::thorsson::UVM::IFN-gamma Response,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,IFN-gamma Response,Thorsson2018_PanImmune_MS,transcriptomic signature,Bulk-tumour RNA sequencing,Derived gene-set score,Published PanImmune gene-expression signature scoring on bulk RNA-seq; gene set and scoring definition follow Thorsson et al.,Source signature score; not a physical unit,None; source value used as supplied,80,,,80,0,0,"Affected by RNA quality, library normalisation, tumour composition, gene-set choice and batch; no technical-replicate error estimate was supplied",IFN-gamma Response transcriptional programme score,"Not a directly measured protein, immune-cell count or certified biomarker",FALSE,Thorsson et al. 2018 (10.1016/j.immuni.2018.03.023),RNA-expression signature
continuous::thorsson::UVM::Intratumor Heterogeneity,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,composite genomic-context score,Somatic variant/copy-number profiles,Computationally inferred,ABSOLUTE-derived subclonal heterogeneity measure compiled by Thorsson et al.,Source heterogeneity score,None; source value used as supplied,80,,,80,0,0,"Depends on purity, depth, copy-number state and subclonal reconstruction; no technical-replicate error estimate was supplied",Estimated within-sample subclonal genomic heterogeneity,Not a direct spatial or single-cell heterogeneity measurement,FALSE,Thorsson et al. 2018 (10.1016/j.immuni.2018.03.023),Intratumour-heterogeneity score
continuous::thorsson::UVM::Leukocyte Fraction,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,Leukocyte Fraction,Thorsson2018_PanImmune_MS,computationally inferred immune-cell fraction,Bulk-tumour DNA methylation array,Computationally inferred,PanCancer methylation mixture estimate of total leukocyte fraction,"Proportion, approximately 0–1",None; source value used as supplied,80,,,80,0,0,Mixture estimate affected by tumour purity and methylation-reference mismatch; not a direct cell count,Estimated leukocyte proportion in the bulk tumour specimen,"Not equivalent to flow cytometry, IHC or a directly counted immune-cell assay",FALSE,Thorsson et al. 2018 (10.1016/j.immuni.2018.03.023),Methylation-derived leukocyte fraction
continuous::thorsson::UVM::Lymphocyte Infiltration Signature Score,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,transcriptomic signature,Bulk-tumour RNA sequencing,Derived gene-set score,Published PanImmune gene-expression signature scoring on bulk RNA-seq; gene set and scoring definition follow Thorsson et al.,Source signature score; not a physical unit,None; source value used as supplied,80,,,80,0,0,"Affected by RNA quality, library normalisation, tumour composition, gene-set choice and batch; no technical-replicate error estimate was supplied",Lymphocyte Infiltration Signature Score transcriptional programme score,"Not a directly measured protein, immune-cell count or certified biomarker",FALSE,Thorsson et al. 2018 (10.1016/j.immuni.2018.03.023),RNA-expression signature
continuous::thorsson::UVM::Macrophage Regulation,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,Macrophage Regulation,Thorsson2018_PanImmune_MS,transcriptomic signature,Bulk-tumour RNA sequencing,Derived gene-set score,Published PanImmune gene-expression signature scoring on bulk RNA-seq; gene set and scoring definition follow Thorsson et al.,Source signature score; not a physical unit,None; source value used as supplied,80,,,80,0,0,"Affected by RNA quality, library normalisation, tumour composition, gene-set choice and batch; no technical-replicate error estimate was supplied",Macrophage Regulation transcriptional programme score,"Not a directly measured protein, immune-cell count or certified biomarker",FALSE,Thorsson et al. 2018 (10.1016/j.immuni.2018.03.023),RNA-expression signature
continuous::thorsson::UVM::Macrophages M0,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,Macrophages M0,Thorsson2018_PanImmune_MS,computationally inferred immune-cell fraction,Bulk-tumour RNA sequencing,Computationally inferred,CIBERSORT deconvolution with the LM22 leukocyte signature; relative fraction within the inferred leukocyte compartment,"Relative proportion, approximately 0–1",None; source value used as supplied,80,,,80,0,0,"Reference-signature and collinearity error, RNA quality and tumour-mixture dependence; relative fractions are compositional",Inferred relative abundance of Macrophages M0,"Not equivalent to flow cytometry, IHC or a direct cell count",FALSE,Newman et al. 2015 (10.1038/nmeth.3337); Thorsson et al. 2018,CIBERSORT immune-cell fraction
continuous::thorsson::UVM::Macrophages M1,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,Macrophages M1,Thorsson2018_PanImmune_MS,computationally inferred immune-cell fraction,Bulk-tumour RNA sequencing,Computationally inferred,CIBERSORT deconvolution with the LM22 leukocyte signature; relative fraction within the inferred leukocyte compartment,"Relative proportion, approximately 0–1",None; source value used as supplied,80,,,80,0,0,"Reference-signature and collinearity error, RNA quality and tumour-mixture dependence; relative fractions are compositional",Inferred relative abundance of Macrophages M1,"Not equivalent to flow cytometry, IHC or a direct cell count",FALSE,Newman et al. 2015 (10.1038/nmeth.3337); Thorsson et al. 2018,CIBERSORT immune-cell fraction
continuous::thorsson::UVM::Macrophages M2,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,Macrophages M2,Thorsson2018_PanImmune_MS,computationally inferred immune-cell fraction,Bulk-tumour RNA sequencing,Computationally inferred,CIBERSORT deconvolution with the LM22 leukocyte signature; relative fraction within the inferred leukocyte compartment,"Relative proportion, approximately 0–1",None; source value used as supplied,80,,,80,0,0,"Reference-signature and collinearity error, RNA quality and tumour-mixture dependence; relative fractions are compositional",Inferred relative abundance of Macrophages M2,"Not equivalent to flow cytometry, IHC or a direct cell count",FALSE,Newman et al. 2015 (10.1038/nmeth.3337); Thorsson et al. 2018,CIBERSORT immune-cell fraction
continuous::thorsson::UVM::Mast Cells Activated,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,Mast Cells Activated,Thorsson2018_PanImmune_MS,computationally inferred immune-cell fraction,Bulk-tumour RNA sequencing,Computationally inferred,CIBERSORT deconvolution with the LM22 leukocyte signature; relative fraction within the inferred leukocyte compartment,"Relative proportion, approximately 0–1",None; source value used as supplied,80,,,80,0,0,"Reference-signature and collinearity error, RNA quality and tumour-mixture dependence; relative fractions are compositional",Inferred relative abundance of Mast Cells Activated,"Not equivalent to flow cytometry, IHC or a direct cell count",FALSE,Newman et al. 2015 (10.1038/nmeth.3337); Thorsson et al. 2018,CIBERSORT immune-cell fraction
continuous::thorsson::UVM::Mast Cells Resting,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,Mast Cells Resting,Thorsson2018_PanImmune_MS,computationally inferred immune-cell fraction,Bulk-tumour RNA sequencing,Computationally inferred,CIBERSORT deconvolution with the LM22 leukocyte signature; relative fraction within the inferred leukocyte compartment,"Relative proportion, approximately 0–1",None; source value used as supplied,80,,,80,0,0,"Reference-signature and collinearity error, RNA quality and tumour-mixture dependence; relative fractions are compositional",Inferred relative abundance of Mast Cells Resting,"Not equivalent to flow cytometry, IHC or a direct cell count",FALSE,Newman et al. 2015 (10.1038/nmeth.3337); Thorsson et al. 2018,CIBERSORT immune-cell fraction
continuous::thorsson::UVM::Monocytes,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,Monocytes,Thorsson2018_PanImmune_MS,computationally inferred immune-cell fraction,Bulk-tumour RNA sequencing,Computationally inferred,CIBERSORT deconvolution with the LM22 leukocyte signature; relative fraction within the inferred leukocyte compartment,"Relative proportion, approximately 0–1",None; source value used as supplied,80,,,80,0,0,"Reference-signature and collinearity error, RNA quality and tumour-mixture dependence; relative fractions are compositional",Inferred relative abundance of Monocytes,"Not equivalent to flow cytometry, IHC or a direct cell count",FALSE,Newman et al. 2015 (10.1038/nmeth.3337); Thorsson et al. 2018,CIBERSORT immune-cell fraction
continuous::thorsson::UVM::NK Cells Activated,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,NK Cells Activated,Thorsson2018_PanImmune_MS,computationally inferred immune-cell fraction,Bulk-tumour RNA sequencing,Computationally inferred,CIBERSORT deconvolution with the LM22 leukocyte signature; relative fraction within the inferred leukocyte compartment,"Relative proportion, approximately 0–1",None; source value used as supplied,80,,,80,0,0,"Reference-signature and collinearity error, RNA quality and tumour-mixture dependence; relative fractions are compositional",Inferred relative abundance of NK Cells Activated,"Not equivalent to flow cytometry, IHC or a direct cell count",FALSE,Newman et al. 2015 (10.1038/nmeth.3337); Thorsson et al. 2018,CIBERSORT immune-cell fraction
continuous::thorsson::UVM::NK Cells Resting,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,NK Cells Resting,Thorsson2018_PanImmune_MS,computationally inferred immune-cell fraction,Bulk-tumour RNA sequencing,Computationally inferred,CIBERSORT deconvolution with the LM22 leukocyte signature; relative fraction within the inferred leukocyte compartment,"Relative proportion, approximately 0–1",None; source value used as supplied,80,,,80,0,0,"Reference-signature and collinearity error, RNA quality and tumour-mixture dependence; relative fractions are compositional",Inferred relative abundance of NK Cells Resting,"Not equivalent to flow cytometry, IHC or a direct cell count",FALSE,Newman et al. 2015 (10.1038/nmeth.3337); Thorsson et al. 2018,CIBERSORT immune-cell fraction
continuous::thorsson::UVM::Neutrophils,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,Neutrophils,Thorsson2018_PanImmune_MS,computationally inferred immune-cell fraction,Bulk-tumour RNA sequencing,Computationally inferred,CIBERSORT deconvolution with the LM22 leukocyte signature; relative fraction within the inferred leukocyte compartment,"Relative proportion, approximately 0–1",None; source value used as supplied,80,,,80,0,0,"Reference-signature and collinearity error, RNA quality and tumour-mixture dependence; relative fractions are compositional",Inferred relative abundance of Neutrophils,"Not equivalent to flow cytometry, IHC or a direct cell count",FALSE,Newman et al. 2015 (10.1038/nmeth.3337); Thorsson et al. 2018,CIBERSORT immune-cell fraction
continuous::thorsson::UVM::Nonsilent Mutation Rate,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,sequencing-derived continuous burden,Tumour DNA sequencing,Derived mutation-rate burden,PanCancer silent or nonsilent somatic mutation rate compiled by Thorsson et al.,Non-negative source mutation rate,Natural log of one plus the source value before modelling,80,,,80,0,0,"Depends on tumour purity, sequencing coverage, callable territory and somatic variant calling",Nonsilent Mutation Rate as a genome-wide mutation burden,"Research burden estimate, not a platform-harmonised clinical TMB assay",FALSE,Thorsson et al. 2018; TCGA MC3,Somatic mutation rate
continuous::thorsson::UVM::Number of Segments,continuous,thorsson,immune_inflammatory_and_genomic_context,UVM,Number of Segments,Thorsson2018_PanImmune_MS,composite genomic-context score,Somatic copy-number and/or variant profiles,Computationally derived,PanCancer genomic-context feature compiled by Thorsson et al.; exact source definition is retained in the PanImmune feature matrix,Non-negative source score/count,Natural log of one plus the source value before modelling,80,,,80,0,0,"Inherits purity, coverage, segmentation and source-algorithm uncertainty; no technical-replicate error estimate was supplied",Number of Segments as a tumour genomic-context feature,"Research computational score, not a direct laboratory measurement",FALSE,Thorsson et al. 2018 (10.1016/j.immuni.2018.03.023),Genomic-context score
